Description,TotalSalesDollars,ProfitMargin
Mas Alta Black Slate Priorat,611.64,77.16303708063566
Mas Belles Eaux Les Cot Roug,50.97,9.77045320776927
Mas Carlot Grenache Syrah,831.36,1.2702078521939888
Mas De Daumas Gassac 15 Rose,5109.159999999982,16.133963312951312
Mas Doix 12 Salanques Priora,2099.4,6.053158045155766
Mas Donis Montsant Old Vines,9963.879999999916,44.49049968486132
Mas la Chevaliere Chard,359.64,31.03103103103102
Mas la Chevaliere Rose,1896.540000000001,30.551425226992347
Masi Bonacosta Valpolicella,2863.2199999999993,34.51498662345191
Masi Campo Torbe Amarone 00,3719.6899999999982,3.8710215098569387
Masi Campolongo di Torbe Ama,2793.7799999999997,32.114196536592
Masi Masianco Pnt Grg/Verd,9605.52999999993,40.91944952542918
Masi Mazzano Amarone 03,4199.719999999999,8.305315592468064
Masi Modello Delle Venezie,7185.269999999937,32.26768096397153
Masi Passo Doble,6650.399999999946,38.44084566341828
Masi Serego Alighieri Vaio A,1763.72,71.98875104891933
Masi Tupungato Corbec,167.88,31.95139385275197
Maso Canali Pnt Grigio Coll,2469.940000000001,30.242030170773376
Massenez Creme de Cassis,1781.1900000000005,36.89555858723666
Masseria Prosecco,959.04,14.414414414414404
Massolino Barbera D'Alba,5343.029999999978,83.82341106076508
Massolino Barolo Margheria,2441.629999999999,72.2316649123741
Massolino Barolo Parussi,989.85,90.99055412436228
Massolino Barolo Serralunga,7878.029999999983,33.740160928556875
Massolino Dolcetto D'Alba,3890.7099999999946,76.66441343610802
Master's London Dry Gin,4528.48999999999,85.70384388615186
Mastersons 10 Yr Old Rye,1679.79,82.49185910143531
Mastroberardino Radici Taura,934.83,3.9568691633772994
Matanzas Creek Chard Sonoma,543.7900000000001,63.96403023225877
Matanzas Creek Merlot Sonoma,1188.5300000000002,49.91123488679294
Mateus Rose,6848.58999999997,36.271751753751815
Matua Rose Wine,6235.83999999998,30.730262482680537
Mayfair London Dry Gin,411.82000000000005,87.86362974114904
Maynard's 10 Yr Tawny Port,9615.18999999994,8.811058335820174
Mayu Pedro Ximenez,9534.65999999994,56.331531486177525
Maz Caz Rouge,575.64,31.95747342088805
Mazzei Castello Font Gr Slzn,1151.76,1.323192331735779
Mazzei Siepi,3059.6399999999985,77.1698631211515
Mazzei Zisola Notto Rosso,1367.2800000000002,58.51764086361243
McCormick Blended Whiskey,9491.580000000004,22.578116604401036
McCormick Cherry Vodka,188.73000000000002,65.07709426164362
McCormick Gin,3375.269999999992,32.69990252631624
McCormick Gold Label Bourbon,3995.28999999999,27.829519258927238
McCormick Gold Rum,524.2500000000001,28.999523128278504
McCormick Irish Cream Liquer,545.4800000000001,13.109554887438602
McCormick Long Island Iced,8248.199999999933,20.69687931912339
McCormick Scotch,494.0700000000001,40.02064484789605
McCormick Silver Rum,5550.059999999966,31.37479594815155
McCormick Triple Sec,3112.1999999999944,30.261872630293546
McManis Barbera Jamie Lynn,113.91,22.78114300763761
McManis Petite Sirah Cal,1061.13,34.44347063978965
McManis River Jct Chard Cal,617.46,37.99436400738511
McWilliams Hanwood Cab Svgn,945.7200000000001,66.98600008459164
McWilliams Hanwood Est Chard,2369.61,60.33566705069612
McWilliams Hanwood Shiraz,9988.459999999895,38.026482560874655
Meander Cab Svgn Napa Vly,8458.629999999986,21.607163334960717
Meletti Amaro,35.98,20.011117287381868
Melini Orvieto Clsc Orzalume,159.8,58.623279098873596
Menage a Trois Merlot,155.88,33.33333333333333
Mer Soliel Reserve Chard SB,441.74000000000007,5.138769411871246
Mercat Brut Nature,314.79,53.92166206042123
Mercer Cab Svgn,1059.4700000000003,23.490046910247592
Mercer Canyons Chard,2277.77,25.078036851833147
Mercer Canyons Red,546.24,34.819859402460466
Mercer Canyons Rsl,167.88,35.09649749821301
Mercer Merlot,1739.1300000000003,54.90848872712218
Mercer Pnt Gris,89.92999999999999,75.64772600911822
Meridian Pnt Grigio Cal,131.88,33.75796178343949
Merieau 12 Les Hex PN VdP,506.61000000000007,13.345571544185875
Merieau 13 Bois Jacou Gamay,2520.0599999999963,74.06252232089709
Merieau L'Arpent des Vaudons,1675.710000000001,83.9793281653747
Merlo Family Vyds Pnt Nr,431.76,34.18565869927737
Mermelada Sassy Red,23.98,34.19516263552961
Merriam Cab Franc Windacre V,594.83,80.52384714960577
Merriam Cuvee Pnt Nr RRV,574.77,66.34479878908085
Merriam Jones Vyd Cab Franc,4246.819999999994,23.609665585072978
Merriam Merlot RRV,8952.569999999963,13.267363449824623
Merriam Vyds Rose of Pnt Nr,7836.079999999975,69.384692346173
Merry Irish Cream Liqueur,35.97,73.53350013900473
Merum Monastrell Jumilla,455.62,16.35134541942847
Metaxa 5 Star,1868.8900000000006,72.22950521432509
Metcalfe's Raspberry Liqueur,3388.87,86.6433353890825
Metze's Slct Indiana Bourbon,8848.819999999989,35.817205005865105
MezzaCorona Pnt Nr Dolomiti,6089.139999999951,44.16814197078686
Mia Dolcea Pink Moscato,143.88,35.446205170975816
Mica Cab Svgn,9008.679999999988,58.99143936736563
Michael David Chard,6523.919999999963,29.200542005419656
Michel Chapoutier Vigne Rose,6987.629999999973,33.48588863462979
Michele Chiarlo Arneis,1141.3000000000002,84.32664505388591
Michter's 20 YO Bourbon,2699.95,24.811570584640453
Midnight Moon Peach,7850.779999999957,64.83202942892278
Milbrandt Traditions Cab Svg,5382.289999999971,29.87148592885145
Mile Marker Pnt Gris,671.5200000000001,32.880629020729096
Mile Marker Pnt Nr,8094.189999999961,37.24387492757121
Milestone Chard,3117.969999999985,43.613312507817334
Milestone Red,3993.079999999978,40.06731645747112
Mimosa by St Clair Winery,335.76,67.3338098641887
Miner Chard Napa,1979.3400000000004,90.03203087897987
Miodula Honey Vodka,7325.169999999969,72.53114944772602
Miolo  Lote 43,359.88,2.61753917972658
Mionetto IL Lambrusco Sprklg,167.88,31.52251608291637
Mionetto IL Moscato,747.0600000000004,27.26688619388006
Mionetto Il Prosecco Veneto,1574.0300000000002,24.387718150225858
Mionetto Il Spriz,1668.3300000000008,83.85391379403357
Mirafiore Dolcetto D'Alba,679.6800000000002,83.76883239171374
Mirassou Sunset Red,1334.3300000000008,35.378054903959324
Mitolo Jester McLaren Shiraz,1087.3200000000004,90.5087738660192
Moillard Ch D'Eau Pnt Nr,351.7700000000001,18.716775165591173
Moillard Ch d'Eau VDP Rose,2230.599999999999,77.6669954272393
Mojoshot Blue Lagoon RTD,316.8000000000006,97.0044191919192
Mollydooker Blue Eyed Boy,1839.5900000000001,33.898314298294736
Mollydooker Carnival of Love,8733.969999999988,17.69321396798923
Mollydooker Enchanted Path,2319.709999999999,72.89833642998477
Mollydooker Gigglepot Cab Sv,479.88,25.506376594148534
Mollydooker Maitre D Cab Svg,7978.929999999978,30.89800261438543
Mollydooker Scooter Merlot,6681.289999999976,42.23390991859336
Mollydooker The Boxer Shiraz,8862.579999999982,34.61497667722028
Mollydooker Two Left Feet,6221.069999999984,28.480791889497937
Mollydooker Violinist Verdel,467.78000000000003,21.12959083329771
Mommessin Bjls Nouveau,9286.549999999961,19.513920670216276
Mommy's Time Out Delicious R,65.94,67.33393994540492
Mommy's Time Out Moscato,323.64000000000004,12.430478309232502
Momokawa Diamond Sake,179.88,35.49032688458972
Momokawa Silver Sake,899.0400000000002,7.87506673785373
Monadnock Moonshine,6435.7799999999725,10.927812945749773
Moncigale Rose Cd Provnce 14,2278.189999999999,83.27444155228493
Monjardin El Cerezo Chard,1260.9700000000007,84.37393435212576
Mont Gras RSV Colch Carmener,2587.409999999996,31.89714811336421
Mont Gravet Colombard,1011.0800000000002,22.595640305416012
MontGras RSV Cab Svgn,119.88,33.33333333333333
Montanya Platino Rum,725.6700000000002,83.03223228189123
Monte Degli Angeli,671.7200000000001,28.63693205502294
Monte Velho White Alentejo,3835.5099999999848,20.881708038826318
Montelvini CabMerlot,221.99,31.974413261858647
Montes Alpha Apalta Cab Svgn,7198.529999999977,39.96690991077323
Montes RSV Colchagua Malbec,9157.94999999993,35.476389366615344
Montes Spring Harvest Svgn B,239.52,32.46492985971944
Montes Twins Red,3087.939999999993,28.3418719275632
Montezuma Blue,9974.509999999987,25.66612294739288
Montezuma Tequila Gold,934.83,26.2924809858477
Montezuma Tequila White,3795.2499999999914,36.09116658981607
Montezuma Triple Sec,78.11999999999999,38.86328725038402
Montinore Pnt Gris Ore,8614.879999999946,32.00659788644718
Montsarra Brut Cava,734.5100000000002,18.114116894256053
Moonlight Meadery Last Apple,1838.8500000000006,80.67814122957284
Moonlight Meadery Red Dress,8027.819999999924,9.061488673138253
Moonstone Asian Pear Sake,8367.029999999904,33.485836670836946
Moonstone Coc Lemongras Sake,3809.549999999984,25.438175112545764
Moonstone Plum Sake,461.68,36.15707849592792
Morande Edicion Limitada,284.81000000000006,79.35465749095889
Morgan Winery Double L  Rsl,3333.5499999999915,90.33822801517898
Morgan Winery Double L Chard,7040.039999999983,28.064329179947624
Morgan Winery Garys Vyd Pnt,223.93,71.23654713526548
Morgan Winery Syrah G-17 Mon,8061.499999999956,30.40401910314418
Morrigan Irish Whiskey,1635.2100000000003,73.4590664196036
Moschofilero Boutari Mantnia,9890.929999999922,26.989474195044767
Moshin Vyds Pnt Nr RRV,2953.789999999995,15.08401071166183
Mother's Apple Pie Liqueur,6337.949999999958,51.43540103661246
Mother's Holiday Nog,6104.209999999988,49.68865750031526
Motto Znfdl Unabashed,265.78000000000003,38.91188200767552
Moulin Gassac Guilhm Rose 15,5840.689999999968,30.095416808630127
Moulin de Gassac Guilhem Red,5696.869999999966,20.30536066296006
Mount Gay Eclipse Silver Rum,1214.51,36.45723787447488
Mount Royal Light Canadian W,659.4,22.474977252047314
Mount Veeder Cab Svgn Napa,1134.92,35.946145983857896
Mr Boston Amaretto Liqueur,277.92,27.979274611398967
Mr Boston Blue Curacao,2712.369999999993,18.78873457529736
Mr Boston Cr de Cacao Brown,1181.1800000000012,31.97988452225748
Mr Boston Cr de Cacao White,1259.0600000000015,14.515590996457783
Mr Boston Creme de Banana,2102.760000000001,20.77745439327366
Mr Boston Creme de Menthe Gr,1200.6500000000012,22.883438137675522
Mr Boston Creme de Menthe-Wh,240.1300000000001,23.40815391662852
Mr Boston Melon Liqueur,273.4700000000001,6.571104691556689
Mr Boston Peach Schnapps,4216.10999999997,24.27616926503282
Mr Boston Peppermint Schnaps,473.7700000000003,16.43413470671428
Mr Boston Triple Sec,80.91000000000001,26.523297491039443
Mr Boston Wild Cherry Brandy,1459.1399999999978,32.682264895760426
Mt Brave Cab Svgn Mt Veeder,6959.02999999999,26.037105746059346
Mt Monster Cab Svgn,1535.04,31.01938711694808
Mt Tabor Galilee Chard,8036.26999999996,34.943699004637445
Muga 2014 Rose Rioja,4490.789999999987,28.90783136151971
Mulderbosch Faithful Hound,239.88,34.21710855427713
Mulderbosch Rose Cab Svgn,1357.9300000000003,31.37790607763288
Mulderbosch Svgn Bl Stelnbch,3764.03999999999,28.974187309380145
Mumm Brut Cve Napa,2059.6400000000012,14.983200947738482
Murai Nigori Genshu Sake,4502.159999999971,28.720214297136888
Murphy-Goode All In Claret,994.5300000000001,51.74806189858526
Murphy-Goode Cab Svgn Alex V,3414.4999999999986,30.44603895153021
Murphy-Goode Homefront Red,2495.9399999999982,35.17392245005884
Murphy-Goode Pnt Nr,1137.16,69.04921031341236
My Big Fat Greek Red Wine,287.76000000000005,67.72310258548792
NH 1761 Walpole Rose,3266.279999999995,14.761134991488682
NH Barnett Hill Dry White,3757.6499999999874,17.14342740808725
NH Winter Warmer Red,4459.949999999984,23.884572697003094
NY Yankees Cab Svgn,2302.8299999999995,27.17656101405661
Naked Ryan Patrick Vyd Chard,130.89,20.666208266483295
Nanbu Bijin Southern Beauty,535.6800000000001,76.74731182795699
Nantucket Vyd Chard,14.99,33.3555703802535
Napa River Chard Napa Cnty,167.76,34.19170243204577
Nardi Brunello di Montalcino,649.87,95.04824041731425
Nardi Brunllo d Montlcino 10,2649.4999999999986,82.89564068692205
Nardi Rosso di Montalcino 13,1319.4000000000003,85.16143701682583
Nasiakos Agiorgitiko Rd,809.4600000000002,23.356311615150858
Nasiakos Nemea Rd,1784.1500000000003,16.40388980747136
Nassua Royale Liqueur,701.64,25.03563080782167
Natale Verga Prosecco,146.85999999999999,42.47582731853465
Nathanson Creek Wh Znfdl,7171.14999999993,37.06560314593838
Nativa Terra Cab Svgn Orgnic,119.88,35.43543543543543
Natura Valle Cab Svgn Cntrl,8249.769999999944,38.834658420779746
Navarro Vyds Chard,1739.1300000000006,7.4019768504942505
Navarro Vyds Late Harvest Ge,911.52,34.228541337546076
Navarro Vyds Pnt Nr l'Ancien,2219.2599999999998,20.73393833980694
Neal Family Svgn Bl Napa Vly,4903.3499999999785,35.87567683318518
Neal Family Vyds Znfdl Napa,4699.109999999986,28.195339117407137
Neal Fifteen Forty Cab Svgn,3007.679999999998,93.66521704436641
Neil Ellis Sincerely Svgn Bl,4544.449999999976,36.42354960446222
Neirano Pitul Moscato d'Asti,515.57,28.490796594060956
Neirano Prosecco,547.7800000000001,20.873343313008885
Nero D'Avola Donnafugata Scl,191.88,35.08442776735459
Netzl Rosanna Rose,391.72,55.70305320126621
Neveu Sancerre Cd Embouffant,5412.149999999982,17.681697661742266
New Amsterdam Citron Vodka,1275.9700000000003,13.252035243119812
New Amsterdam Orange,503.58000000000004,16.0272449263275
New Amsterdam Orange Vodka,272.79,9.468822170900697
New Amsterdam Red Berry Vdka,63.96,81.20700437773608
Newman's Own Common Good Red,79.92,2.55255255255256
Newton Merlot Napa Unfilterd,221.94,34.19843200865099
Newton Unfiltered Chard,5179.6900000000005,37.19083574499631
Nexo Rioja,119.88,31.931931931931935
Neyers Conn Vly Cab Svgn,8645.369999999984,87.89097516936809
Neyers Merlot Napa,8210.839999999971,93.75532832207178
Neyers Vineyard Left Bank Rd,1829.3900000000003,9.405867529613717
Nicholson Ranch Pnt Nr Sonom,5848.699999999991,63.04238548737321
Nickel & Nickel Merlot Harri,1322.79,4.111763772027296
Nickel & Nickel Stiling Vyd,1268.73,25.91646764875112
Nickel Branding Irn Cab Svgn,2914.7199999999984,52.304166437942555
Nickel Rock Cairn Cab Svgn,3109.699999999999,49.94243817731612
Nickel&Nickel Truchard Chard,1785.6200000000001,48.06845801458317
Nicolas Catena Zapata Mendza,7509.309999999994,21.059857696645803
Nicolas Feuillatte Brut Rose,2351.4699999999993,41.29289338158682
Nicolas Potel Pnt Nr Bourgog,1616.9800000000007,37.22866083686875
Nicole Chanrion Cote de Brou,4941.649999999996,92.26760610642204
Nicolis Amarone Valpo Clsc,5707.93999999999,5.079590885678373
Nicolis Recioto Valpo Clsc,219.78000000000003,69.6969696969697
Night Harvest Chard,3853.6599999999817,49.62918368511984
Nigl Gruner Veltliner Freiht,1439.2800000000004,22.81210049469181
Niner Wine Est Red Paso Robl,203.88,32.90170688640376
Ninety Cellars Lot 105 Chard,415.68000000000006,13.991531947652058
Ninety Cellars Lot 92 Merlot,142.87,35.03184713375796
Ninety Cellars Lot 96 Chard,779.4,18.337182448036945
Ninety+Cellars Lot 112 Svgn,359.6400000000001,31.03103103103104
Ninety+Cellars Lot 33 Rose,681.3800000000002,56.60571193753854
Ninety+Cellars Lot 71 Malbec,494.67000000000013,87.95560676814847
Ninety+Cellars Lot 78 Cab Sv,1343.0400000000006,34.23874195854185
Ninety+Cellars Lot 83 Pnt Nr,558.57,9.984424512594666
Ninety+Cellars Lot 90 Rosso,458.83000000000004,51.32837870235164
NinetyCellars Lot 122 Chard,681.3800000000002,8.779242126273171
Nisia 13 O V Verdejo Rueda,5609.759999999973,31.635577992641068
Nora Albarino Rias Baixas,9577.799999999934,27.050053248135857
Northstar Cab Svgn,1499.4900000000002,31.740124975825136
Northstar Merlot Columbia,9481.79999999996,33.07325613280149
Northstar Merlot Walla Walla,2557.3099999999977,16.30580570990605
Nortico Alvarinho,629.5500000000001,9.268525137002642
Norton Malbec Mendoza,5539.379999999964,35.47653347486502
Nostor Templari Priorat Red,1805.5700000000002,60.455700969776856
Nostor Tinto Priorat,7242.489999999967,35.896908383718596
Notorious Pink Grenache Rose,1205.3300000000002,20.052599702985923
Notre Dame Luberon Rose,7332.65999999995,35.30055941500039
Nova 06 Marilyn Merlot Napa,1043.64,65.52259399793033
Novellum Chardonnay RSV VDP,4982.579999999982,44.06472148966978
Nozzole La Forra Chianti Gra,480.87000000000006,68.38230706843845
Nozzole Le Bruniche Chardon,129.89999999999998,17.782909930715924
Nozzole Vineto Il Pareto,1322.79,41.25295776351499
Nuvo Lemon Sorbet Liqueur,124.94999999999999,84.84993997599038
NxNW Red Columbia Valley,8916.629999999923,55.104563046800905
Nyers Vyds Sage Canyon Red,132.92999999999998,90.14518919732191
Nyers Vyds Vista Luna Znfdl,3100.5899999999965,75.111833554259
O Leflaive Bourgne Setill 14,2988.699999999996,16.141800782949
OR-G Liqueur,280.87,23.779684551571897
Oak Leaf Cab Svgn Cal,179.4,31.438127090301005
Oak Leaf Chard Cal,107.64000000000001,32.77591973244148
Oak Leaf Merlot Cal,358.8,33.44481605351171
Oak Leaf Moscato,35.88,35.11705685618729
Oak Leaf Pnt Grigio Cal,71.76,67.55852842809364
Oak Leaf Svgn Bl Cal,215.28,33.44481605351171
Oak Ridge OZV Znfdl Lodi,971.28,16.543118359278488
Oakhurst Happy Camp Cab Svgn,2055.1300000000006,27.23963934155017
Oakhurst Happy Camper Chard,989.1,18.871701546860788
Oakhurst Happy Camper Merlot,659.4,56.96087352138307
Oberon Chardonnay,5356.469999999985,21.459655332709552
Obsidian Ridge Cab Svgn,86.97,31.04518799586064
Occhio A Vento Vermentino,67.83,80.68701164676396
Octave Vino Verde White,89.89999999999999,20.04449388209121
Oko Cab Svgn VdP L'Herault,143.88,32.443703085904914
Old Forester Birthday 2016,269.96999999999997,20.002222469163232
Old Forester Bourbon,439.8000000000001,37.97180536607551
Old Mexico Blanco Tequila,1171.6200000000001,20.346187330363076
Old New England Choc Egg Nog,8835.359999999957,29.769924485249877
Old New England Cinn Egg Nog,8534.78999999993,20.340746521003336
Old New England Pumpkin Nog,8996.12999999995,28.682666880091386
Old Smuggler,579.4200000000002,10.034172103137653
Old St Nick's Egg Nog,5552.729999999982,45.19812776778251
Old Tahoe Honey Rye,9230.579999999993,17.381681324467092
Old Thompson,74.94,25.940752602081663
Ole Smoky Blue Flame,5779.62999999997,24.046348987737574
Ole Smoky Charred Tennesse,987.4800000000002,75.28253736784542
Ole Smoky Harley-Davidson,6347.329999999981,22.70072613208996
Ole Smoky Margrita Moonshine,5012.04999999998,23.564210253289254
Ole Smoky Peach Moonshine,2430.4799999999973,79.44438958559624
Ole Smoky Pumpkin Pie,6228.719999999971,23.804569799252143
Ole Smoky Shine Nog,6223.159999999977,17.476812423270204
Ole Smoky Strawberry Lightin,143.91,82.50295323466055
Oliver Chanzy Rly 1 Cru Mar,3324.0499999999975,24.28362990929734
Olivier & Lafont Ventoux Bl,5934.599999999957,25.046001415427632
Olivier & Lafont Ventx Rouge,6692.9099999999535,23.33260121531527
Olivier Chablis Savary,350.73,84.97989906765888
Olivier Chanzy Les Morgeots,4133.609999999998,8.799088448111908
Olivier Leflaive Bourg Al 12,113.93999999999998,21.730735474811286
Once Upon A Vine Red,515.5700000000002,53.798708225847136
